
============================================================
[FPGA] ZDMA DDR-to-IP log started at 1781911494
============================================================
[FPGA][INFO] ready version=zcu104-gemma3-q8-zdma-ddr-to-ip-v1 path=dma(default) rows=256 col_beats=32 cols=512 packed_q8=1 max_group_blocks=16 result_words=1024 weight_cache=0 profile_log=1 dma_detail=0 ip_detail=0 detail_every=0 flush_every=256
[FPGA][INFO] msync unsupported for ddr_high source=/dev/uio13(ddr_high,O_SYNC) errno=22 (Invalid argument); continuing with CPU barriers/O_SYNC mapping assumption
[FPGA][MATMUL] tensor=blk.16.ffn_down.weight layer=16 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.445 ip_ms=16.527 total_ms=166.398 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_q.weight layer=17 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.868 ip_ms=2.534 total_ms=26.273 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_k.weight layer=17 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.970 ip_ms=0.635 total_ms=6.585 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_v.weight layer=17 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.635 total_ms=6.616 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_output.weight layer=17 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.242 ip_ms=2.272 total_ms=24.811 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_gate.weight layer=17 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.159 ip_ms=17.306 total_ms=177.949 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_up.weight layer=17 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.122 ip_ms=17.142 total_ms=177.256 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_down.weight layer=17 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.458 ip_ms=15.540 total_ms=164.943 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_q.weight layer=18 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.864 ip_ms=2.540 total_ms=26.373 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_k.weight layer=18 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.970 ip_ms=0.633 total_ms=6.640 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_v.weight layer=18 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.967 ip_ms=0.634 total_ms=6.567 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_output.weight layer=18 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.253 ip_ms=2.271 total_ms=25.031 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_gate.weight layer=18 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.109 ip_ms=17.131 total_ms=177.710 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_up.weight layer=18 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=27.201 ip_ms=17.126 total_ms=178.592 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_down.weight layer=18 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.458 ip_ms=15.534 total_ms=165.133 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_q.weight layer=19 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.871 ip_ms=2.536 total_ms=26.290 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_k.weight layer=19 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.968 ip_ms=0.633 total_ms=6.598 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_v.weight layer=19 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.966 ip_ms=0.634 total_ms=6.584 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_output.weight layer=19 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.254 ip_ms=2.272 total_ms=24.751 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_gate.weight layer=19 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.124 ip_ms=17.124 total_ms=177.147 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_up.weight layer=19 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.084 ip_ms=17.284 total_ms=177.456 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_down.weight layer=19 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.431 ip_ms=15.537 total_ms=165.019 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_q.weight layer=20 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.867 ip_ms=2.539 total_ms=26.385 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_k.weight layer=20 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.634 total_ms=6.607 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_v.weight layer=20 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.968 ip_ms=0.635 total_ms=6.578 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_output.weight layer=20 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.255 ip_ms=2.272 total_ms=24.925 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_gate.weight layer=20 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=27.385 ip_ms=17.128 total_ms=178.907 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_up.weight layer=20 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.112 ip_ms=17.118 total_ms=177.059 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_down.weight layer=20 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.457 ip_ms=15.580 total_ms=165.016 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_q.weight layer=21 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.873 ip_ms=2.537 total_ms=26.277 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_k.weight layer=21 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.635 total_ms=6.584 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_v.weight layer=21 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.968 ip_ms=0.635 total_ms=6.580 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_output.weight layer=21 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.257 ip_ms=2.272 total_ms=24.796 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_gate.weight layer=21 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.116 ip_ms=17.127 total_ms=177.549 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_up.weight layer=21 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.105 ip_ms=17.130 total_ms=177.230 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_down.weight layer=21 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.453 ip_ms=15.547 total_ms=166.927 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_q.weight layer=22 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.870 ip_ms=2.539 total_ms=26.214 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_k.weight layer=22 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.967 ip_ms=0.634 total_ms=6.606 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_v.weight layer=22 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.634 total_ms=6.556 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_output.weight layer=22 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.250 ip_ms=2.270 total_ms=24.834 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_gate.weight layer=22 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.113 ip_ms=17.130 total_ms=177.505 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_up.weight layer=22 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.108 ip_ms=17.120 total_ms=177.520 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_down.weight layer=22 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.443 ip_ms=15.527 total_ms=165.046 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_q.weight layer=23 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.878 ip_ms=2.538 total_ms=26.307 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_k.weight layer=23 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.971 ip_ms=0.634 total_ms=6.597 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_v.weight layer=23 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.967 ip_ms=0.635 total_ms=6.584 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_output.weight layer=23 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.255 ip_ms=2.272 total_ms=25.070 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_gate.weight layer=23 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.118 ip_ms=17.138 total_ms=177.528 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_up.weight layer=23 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=27.308 ip_ms=17.123 total_ms=179.490 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_down.weight layer=23 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.423 ip_ms=15.534 total_ms=165.425 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_q.weight layer=24 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.873 ip_ms=2.537 total_ms=26.390 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_k.weight layer=24 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.970 ip_ms=0.635 total_ms=6.644 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_v.weight layer=24 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.634 total_ms=6.588 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_output.weight layer=24 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.245 ip_ms=2.271 total_ms=25.008 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_gate.weight layer=24 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.108 ip_ms=17.125 total_ms=177.905 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_up.weight layer=24 pos=0 phase=prefill M=2 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=162 io_ms=26.106 ip_ms=17.129 total_ms=177.571 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_down.weight layer=24 pos=0 phase=prefill M=2 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=140 io_ms=22.432 ip_ms=15.544 total_ms=165.340 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_q.weight layer=25 pos=0 phase=prefill M=2 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=24 io_ms=3.869 ip_ms=2.537 total_ms=26.257 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_k.weight layer=25 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.633 total_ms=6.592 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_v.weight layer=25 pos=0 phase=prefill M=2 K=1152 N=256 rows=256 col_beats=32 vpu_runs=6 io_ms=0.969 ip_ms=0.635 total_ms=6.582 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_output.weight layer=25 pos=0 phase=prefill M=2 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=20 io_ms=3.257 ip_ms=2.273 total_ms=24.935 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_gate.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.564 total_ms=93.058 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_up.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.062 ip_ms=8.563 total_ms=92.564 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_down.weight layer=25 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.237 ip_ms=7.769 total_ms=83.510 status=OK
[FPGA][MATMUL] tensor=token_embd.weight layer=0 pos=0 phase=decode M=1 K=1152 N=262144 rows=256 col_beats=32 vpu_runs=3072 io_ms=496.098 ip_ms=324.835 total_ms=3514.668 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_q.weight layer=0 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.142 ip_ms=16.495 total_ms=165.526 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_k.weight layer=0 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.277 ip_ms=4.156 total_ms=41.231 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_v.weight layer=0 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.273 ip_ms=4.128 total_ms=41.194 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_output.weight layer=0 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.185 ip_ms=14.768 total_ms=157.800 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_gate.weight layer=0 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.612 ip_ms=111.310 total_ms=1113.072 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_up.weight layer=0 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.529 ip_ms=111.311 total_ms=1114.633 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_down.weight layer=0 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.578 ip_ms=100.993 total_ms=1067.798 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_q.weight layer=1 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.107 ip_ms=16.489 total_ms=164.738 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_k.weight layer=1 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.277 ip_ms=4.124 total_ms=41.242 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_v.weight layer=1 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.269 ip_ms=4.118 total_ms=41.463 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_output.weight layer=1 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.110 ip_ms=14.768 total_ms=157.572 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_gate.weight layer=1 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.642 ip_ms=111.312 total_ms=1112.482 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_up.weight layer=1 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.555 ip_ms=111.388 total_ms=1111.851 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_down.weight layer=1 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.692 ip_ms=100.970 total_ms=1067.026 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_q.weight layer=2 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.116 ip_ms=16.530 total_ms=164.692 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_k.weight layer=2 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.269 ip_ms=4.126 total_ms=41.416 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_v.weight layer=2 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.270 ip_ms=4.120 total_ms=41.237 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_output.weight layer=2 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.237 ip_ms=14.775 total_ms=158.244 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_gate.weight layer=2 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.464 ip_ms=111.471 total_ms=1111.988 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_up.weight layer=2 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.461 ip_ms=111.314 total_ms=1112.613 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_down.weight layer=2 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.602 ip_ms=101.067 total_ms=1068.428 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_q.weight layer=3 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.096 ip_ms=16.532 total_ms=165.477 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_k.weight layer=3 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.280 ip_ms=4.122 total_ms=41.255 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_v.weight layer=3 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.276 ip_ms=4.123 total_ms=41.203 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_output.weight layer=3 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.090 ip_ms=14.765 total_ms=157.543 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_gate.weight layer=3 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.492 ip_ms=111.322 total_ms=1112.446 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_up.weight layer=3 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.536 ip_ms=111.413 total_ms=1112.873 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_down.weight layer=3 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.594 ip_ms=100.953 total_ms=1067.887 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_q.weight layer=4 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.120 ip_ms=16.496 total_ms=165.106 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_k.weight layer=4 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.277 ip_ms=4.122 total_ms=41.187 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_v.weight layer=4 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.276 ip_ms=4.123 total_ms=41.501 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_output.weight layer=4 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.086 ip_ms=14.762 total_ms=157.805 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_gate.weight layer=4 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.463 ip_ms=111.315 total_ms=1113.108 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_up.weight layer=4 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.434 ip_ms=111.417 total_ms=1112.948 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_down.weight layer=4 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.570 ip_ms=100.991 total_ms=1066.822 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_q.weight layer=5 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.094 ip_ms=16.486 total_ms=164.750 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_k.weight layer=5 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.280 ip_ms=4.122 total_ms=41.353 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_v.weight layer=5 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.279 ip_ms=4.122 total_ms=41.306 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_output.weight layer=5 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.085 ip_ms=14.928 total_ms=157.988 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_gate.weight layer=5 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.468 ip_ms=111.325 total_ms=1113.023 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_up.weight layer=5 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.482 ip_ms=111.326 total_ms=1113.990 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_down.weight layer=5 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.598 ip_ms=100.971 total_ms=1068.454 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_q.weight layer=6 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.116 ip_ms=16.495 total_ms=164.744 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_k.weight layer=6 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.278 ip_ms=4.124 total_ms=41.362 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_v.weight layer=6 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.278 ip_ms=4.124 total_ms=41.520 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_output.weight layer=6 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.103 ip_ms=14.773 total_ms=157.976 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_gate.weight layer=6 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.589 ip_ms=111.335 total_ms=1111.316 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_up.weight layer=6 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.615 ip_ms=111.335 total_ms=1112.138 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_down.weight layer=6 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.606 ip_ms=101.060 total_ms=1066.955 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_q.weight layer=7 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.100 ip_ms=16.500 total_ms=164.738 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_k.weight layer=7 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.281 ip_ms=4.123 total_ms=41.214 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_v.weight layer=7 pos=0 phase=prefill M=13 K=1152 N=256 rows=256 col_beats=32 vpu_runs=39 io_ms=6.282 ip_ms=4.120 total_ms=41.543 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_output.weight layer=7 pos=0 phase=prefill M=13 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=130 io_ms=21.093 ip_ms=14.773 total_ms=157.950 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_gate.weight layer=7 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.513 ip_ms=111.388 total_ms=1112.336 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_up.weight layer=7 pos=0 phase=prefill M=13 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=1053 io_ms=169.462 ip_ms=111.411 total_ms=1112.984 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_down.weight layer=7 pos=0 phase=prefill M=13 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=910 io_ms=145.670 ip_ms=101.067 total_ms=1069.581 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_q.weight layer=8 pos=0 phase=prefill M=13 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=156 io_ms=25.102 ip_ms=16.487 total_ms=164.799 status=OK
